Time,Lat,Lon
4/18/2014 16:24:00,40.7684,-73.8623
4/18/2014 16:30:00,40.7739,-73.8725
4/18/2014 16:45:00,40.7739,-73.8725
4/18/2014 17:06:00,40.7733,-73.8856
4/18/2014 17:35:00,40.8556,-73.8876
4/18/2014 21:17:00,40.7739,-73.8726
4/18/2014 22:51:00,40.774,-73.8726
4/19/2014 8:03:00,40.7739,-73.8722
4/19/2014 8:05:00,40.7689,-73.867
4/19/2014 8:50:00,40.7684,-73.8623
4/19/2014 11:20:00,40.7739,-73.8715
4/19/2014 13:01:00,40.7699,-73.8642
4/19/2014 13:34:00,40.8547,-73.8884
4/19/2014 22:32:00,40.7738,-73.8719
4/19/2014 22:59:00,40.7704,-73.8753
4/20/2014 9:53:00,40.7684,-73.8625
4/20/2014 14:52:00,40.7741,-73.8721
4/20/2014 14:53:00,40.7741,-73.8724
4/20/2014 15:19:00,40.7741,-73.8725
4/20/2014 15:38:00,40.7708,-73.8656
4/20/2014 15:52:00,40.7706,-73.8655
4/20/2014 16:25:00,40.771,-73.866
4/20/2014 16:25:00,40.771,-73.866
4/20/2014 17:10:00,40.7683,-73.8623
4/20/2014 18:33:00,40.7682,-73.862
4/20/2014 19:47:00,40.7683,-73.8623
4/20/2014 19:53:00,40.7739,-73.8715
4/20/2014 19:58:00,40.7685,-73.8625
4/20/2014 20:44:00,40.7703,-73.8649
4/20/2014 20:57:00,40.7705,-73.8653
4/20/2014 21:05:00,40.7738,-73.8725
4/20/2014 21:19:00,40.7708,-73.8661
4/20/2014 21:30:00,40.7704,-73.865
4/20/2014 22:31:00,40.7739,-73.8722
4/20/2014 22:46:00,40.774,-73.8729
4/20/2014 23:28:00,40.7685,-73.8624
4/21/2014 6:26:00,40.7684,-73.8623
4/21/2014 6:40:00,40.7664,-73.8864
4/21/2014 6:57:00,40.771,-73.866
4/21/2014 6:58:00,40.7684,-73.8623
4/21/2014 7:20:00,40.7685,-73.8624
4/21/2014 7:23:00,40.7732,-73.8858
4/21/2014 7:49:00,40.7739,-73.872
4/21/2014 8:00:00,40.774,-73.8716
4/21/2014 8:22:00,40.7727,-73.8861
4/21/2014 8:32:00,40.7683,-73.8624
4/21/2014 9:20:00,40.7708,-73.8657
4/21/2014 9:20:00,40.7708,-73.867
4/21/2014 9:24:00,40.7709,-73.8658
4/21/2014 9:30:00,40.7709,-73.8659
4/21/2014 10:03:00,40.7682,-73.862
4/21/2014 10:08:00,40.774,-73.8724
4/21/2014 10:08:00,40.774,-73.8724
4/21/2014 10:17:00,40.7739,-73.8725
4/21/2014 10:35:00,40.7685,-73.8625
4/21/2014 10:56:00,40.7741,-73.8726
4/21/2014 11:32:00,40.774,-73.8726
4/21/2014 12:07:00,40.7738,-73.8717
